chunk_id,chunk_category,chunk_text
,간질환,주제: 간질환\n 내용: 건강기능식품이란? 식품의약품안전처에서 건강기능식품은 아래와 같이 규정하고 있습니다. ‘건강기능식품’은 일상 식사에서 결핍되기 쉬운 영양소나 인체에 유용한 기능을 가진 원료나 성분을 사용하여 제조한 식품으로 건강을 유지하는데 도움을 주는 식품입니다. 간단히 설명하면 건강을 유지하는데 도움이 되는 식품이라고 할 수 있습니다. 주목할 점은 질병을 치료하거나 예방을 한다는 것이 아니고 건강을 유지하는데 도움을 주는 식품이라는 것입니다.
,간질환,"주제: 간질환\n 내용: 무엇보다 간에 이로운 것은 하루 세끼 균형 잡힌 식사다. 특별한 음식이 있는 것은 아니다. 일반인이나 만성간염환자는 고단백, 고열량, 고비타민 식사를 하는 것이 원칙이고 간경변증 환자들은 간 전문의와 식이상담을 하는 것이 좋다."
,간질환,"주제: 간질환\n 내용: 일반식품, 건강식품, 건강기능식품은 무엇이 다른가요? 모든 식품은 기능을 가지고 있습니다. 영양소를 제공하여 준다던지 아니면 맛을 내는 기능을 가지게 됩니다. 건강에 좋다고 하여 모든 식품이 건강기능식품은 아닙니다. 우리나라에서 건강기능식품이라고 하기 위하여서는 건강유지 및 증진에 도움이 되는 생체조절기능이 인정된 경우로 식품의약품안전처의 건강기능식품에 관한 규정에 따라 일정 절차를 거쳐 만들어지는 제품에 한정합니다. 그러므로 건강기능식품의 경우 『건강기능식품』이라는 문구 또는 인증마크가 있습니다. 이러한 점에서 ‘건강식품’, ‘자연식품’, ‘천연식품’과 같은 명칭은 ‘건강기능식품’과는 다릅니다. 모든 건강기능식품에는 기능성원료의 『기능성』이 표시되어 있습니다. 일반식품의 경우 기능성 표시가 없습니다."
,간질환,"주제: 간질환\n 내용: ‘의약품’과 무엇이 다른가요? 많은 사람들이 ‘건강기능식품’을 질병을 치료하는 의약품처럼 오해하고 있습니다. ‘건강기능식품’의 기능성은 의약품과 같이 질병의 직접적인 치료나 예방을 하는 것이 아니라 인체의 정상적인 기능을 유지하거나 생리기능 활성화를 통하여 건강을 유지하고 개선하는 것을 말합니다. 건강기능식품은 건강을 유지·증진시키기 위함으로 섭취하는 것이며, 의약품처럼 질병의 예방이나 치료에 효과를 보기 위함이 아니므로, 제품 구매 시 100% 기능 향상이나 특정 질병을 예방하거나 치료에 효과를 볼 수 있다는 광고에 현혹되지 않도록 주의가 필요합니다."
,간질환,"주제: 간질환\n 내용: ‘건강기능식품’이 간 기능을 좋게 할 수 있는지요? 우리나라 식품의약품안전처에서 ‘간 건강’과 관련되어 2013년 12월 기준으로 9개의 인정된 원료 또는 성분이 인정되었습니다. 그러나 상기의 기능성식품은 건강을 유지·증진시키기 위함으로 섭취하는 것이며, 의약품처럼 질병의 예방이나 치료에 효과를 보기 위함이 아닙니다. 다시 말해서 질병으로 간 기능이 저하되었거나 질환이 발생된 상태에서 간기능을 다시 좋게 할 수 있다는 것이 아닙니다. 또 한가지 유념하여야 할 것은 건강기능식품의 생리활성기능은 과학적 근거 정도에 따라 3가지 등급 (1등급, 2등급, 3등급)으로 구별됩니다. 1등급의 경우 생리학적인 효과 또는 기전이 명확하게 입증되고 일관성 있는 개선효과가 다수의 인체적용시험에서 확인이 되어야 합니다. 그러나 ‘간 건강’과 관련되어 아직 1등급을 받은 것은 없으며 (2013년 12월 기준) 대부분이 2등급과 3등급의 과학적 근거를 가지고 있습니다. 3등급 이란? 기초자료를 통해 생리학적인 효과 또는 기전을 추측할 수 있는 자료가 있으나, 인체적용시험에서 기능성을 확보할 자료가 부족하여 인체적용 시험이 미흡한 경우를 이야기 합니다. 결론적으로 건강기능식품 만으로 나빠진 간의 기능을 정상으로 회복할 수는 없습니다."
,간질환,주제: 간질환\n 내용: 술의 주성분은 물과 알코올이다. 알코올은 1g당 7kcal의 높은 열량을 내지만 체내에서 제대로 이용되지 않는 ‘빈 에너지’에 불과하며 술 자체에는 영양분이 없어 장기간의 음주는 영양결핍을 초래하게 된다. 술은 원료나 제조방법에 따라서 여러 종류가 있지만 그 종류나 마시는 방법이 다르다고 해서 간손상의 정도가 차이가 발생하는 것은 아니며 가장 중요한 것은 섭취한 알코올의 양과 음주 횟수다.
,간질환,"주제: 간질환\n 내용: 알코올성 간질환으로는 지방간, 간염, 간경변증 등이 나타난다. 알코올성 지방간은 간세포에 지방이 축적된 상태다. 증상은 거의 없으며 간혹 상복부 불편감이나 피로를 느낄 수 있다. 대부분은 병원을 방문해 혈액검사를 통한 간기능 검사 (AST, ALT)나 초음파 검사에서 이상 소견이 발견돼 우연히 알게 되는 경우가 많다."
,간질환,"주제: 간질환\n 내용: 장기간 술을 계속해서 마시게 되면 일부 사람에서는 급격한 간기능 장애를 보이는 알코올성 간염이 발생할 수 있다. 알코올성 간염은 지방만 축적되는 지방간과는 달리 간세포가 파괴되고 염증반응을 동반하는 상태를 말한다. 발열, 황달, 복통, 심한 간기능 장애를 초래한다."
,간질환,주제: 간질환\n 내용: 특히 식사를 거른 채 계속해서 술을 마시는 사람이 발열이나 심한 복통을 호소하면 알코올성 간염뿐만 아니라 급성 췌장염과 같은 심각한 질환일 가능성이 있으므로 병원을 방문해야 한다.
,간질환,주제: 간질환\n 내용: 지방간은 술을 끊고 충분한 휴식과 영양을 취하면 정상으로 회복될 수 있지만 음주를 계속하면 약 20~30%는 알코올성 간염을 유발하고 지속되면 10% 정도가 간경변증으로 진행한다.
,간질환,주제: 간질환\n 내용: 이처럼 알코올성 간질환 치료는 술을 끊는 것이 무엇보다도 중요하다. 특히 알코올에 의한 간손상의 초기 상태인 지방간은 술을 끊으면 정상으로 회복되므로 가능하면 빨리 끊는 것이 좋다.
,간질환,주제: 간질환\n 내용: 보통 매일 80g 이상(소주 1병 정도)의 알코올을 10~15년 이상 마시는 경우에는 간이 딱딱하게 굳고 그 기능을 소실하게 되는 간경변증으로 발전할 가능성이 매우 높다. 특히 여성 또는 다른 원인에 의한 간질환을 가진 환자들은 소량의 알코올에 의해서도 간경변증으로 진행할 위험도가 높다.
,간질환,"주제: 간질환\n 내용: 간경변증이 심해지면 복수나 황달, 정맥류 출혈과 같은 증상들이 나타난다. 일단 간경변증으로 진행되면 술을 끊더라도 딱딱해진 간조직이 완전히 정상으로 회복되지는 않는다. 그러나 간경변증 환자라도 금주하면 간질환의 합병증이나 사망률이 현저히 감소하기 때문에 어느 시점이든지 금주를 하는 것이 도움이 된다."
,간질환,"주제: 간질환\n 내용: 금연과 마찬가지로 금주를 일단 시작하기는 쉽지만 지속하기는 매우 어렵다. 술을 끊는 데에는 개인의 의지가 무엇보다 중요하지만 가족이나 동료, 의료진의 사랑과 협조가 반드시 필요하다. 또 사회적으로도 건전한 음주문화가 정착되어야 한다."
,간질환,주제: 간질환\n 내용: 술을 완전히 끊는 것이 어렵다 하더라도 포기하지 말고 음주량을 줄인다면 간손상을 감소시키는데 도움이 되기 때문에 금주를 실천하기가 어렵다면 술 마시는 횟수나 주량을 줄이는 노력을 해야 한다. 영양부족 상태에서 술로 인한 간손상이 더 심해지므로 식사를 거르지 않는 것도 중요하다.
,간질환,"주제: 간질환\n 내용: 개인의 의지로 금주가 어려운 경우에는 병원을 방문해 건강상태를 파악하고 정신과적인 치료를 받거나 알코올 치료 상담기관의 전문상담요원, 금주동호회의 도움을 받는 것이 좋다. 근거 없는 생약이나 민간요법에 의존하지 말고 평소에 충분한 영양섭취와 체력에 맞는 적절한 운동을 통한 건강관리가 중요하다."
,간질환,"주제: 간질환\n 내용: 알코올성 간질환 환자가 지켜야 할 것 - 술을 끊어야 한다.
- 정기적으로 병원을 방문해 의사와 상담한다.
- 알코올은 다른 약물의 대사에 영향을 주기 때문에 약제를 복용할 때에는 반드시 의사나 약사와 상담한다.
- 부득이 술을 마시게 되는 경우에는 적어도 48시간은 금주해 신체기능이 회복 되도록 한다.
- 근거 없는 생약이나 민간요법에 의존하지 말고 평소에 충분한 영양섭취와 체력에 맞는 적절한 운동을 통한 건강관리를 한다."
,간질환,"주제: 간질환\n 내용: ‘숙취’란 술에 몹시 취한 후 하루 이상 지속되는 특이한 불쾌감이나 작업능력 감소 상태를 말한다. 주로 얼굴이 붉어지고 구역, 구토, 두통, 갈증, 어지러움, 근육통 등의 증상을 유발하게 되는데 영혼을 쥐어짜는 고통으로 다가오다 보니 많은 사람들은 빨리 숙취해소하길 원하고 시중에는 다양한 종류의 숙취해소음료들이 판매되고 있다."
,간질환,주제: 간질환\n 내용: 술의 주성분인 알코올은 20%는 위에서 80%는 소장에서 흡수된 다음 간문맥을 통해 간으로 들어간다. 유독물질인 알코올이 간으로 들어오면 인체에서는 즉시 해독작용을 위해 알코올 분해를 시작하는데 이 과정 중에 생기는 다양한 대사산물 중에 아세트알데히드(acetaldehyde)가 숙취를 유발하는 주요 화학물질로 생각된다. 국내에 유통되는 대부분의 숙취해소음료는 아세트알데히드의 분해를 촉진하기 위해 개발됐지만 아쉽게도 제대로 된 임상시험으로 그 효능이 확인된 제품은 없다.
,간질환,"주제: 간질환\n 내용: 실제로도 똑같은 숙취해소음료를 마시고도 효과 면에서는 개개인에 따라 의견이 분분하다. 이는 아세트알데히드 뿐만 아니라 술의 종류에 따라 함유되는 착향료, 음주 후 숙면 시간, 음주 시 발생되는 탈수 정도, 음주 중 섭취한 음식과 흡연 여부까지 매우 많은 요인들이 숙취에 관여하고 숙취의 정도도 개개인에 따라 주관적이기 때문이다."
,간질환,주제: 간질환\n 내용: 유전적으로 부모님에게서 높은 알코올분해능력을 물려받은 사람이 아니라면 숙취를 유발하지 않도록 하는 스마트 음주법이 필요하다. 알코올의 흡수를 줄이기 위해서 우유나 고단백질 그리고 비타민 B1이 풍부한 음식과 당분을 섭취하는 것이 좋다. 폭탄주와 같이 술을 섞어 마시거나 단숨에 들이키는 것은 빠른 시간 내에 혈중 알코올 농도를 높여 해독이 힘들어 진다. 그리고 무엇보다도 최고의 숙취해소 음료인 ‘물’을 많이 마셔야 한다.
,간질환,주제: 간질환\n 내용: 물은 탈수를 막고 알코올 분해를 돕는다. 술을 많이 마시면 자주 화장실 신세를 지게 되어 수분을 대량으로 배설하고 탈수 현상이 생긴다. 이 탈수 현상은 혈중 알코올 농도도 올리지만 주요한 숙취의 원인이 된다.
,간질환,주제: 간질환\n 내용: 체내에 수분이 부족하면 기도나 점막에 있던 수분이 알코올과 함께 증발되어 갈증이 생기고 술 냄새가 심하게 난다. 기운이 없고 구역질과 근육통이 생긴다. 하지만 술을 마시면서 물을 많이 마시게 되면 포만감으로 술을 적게 마시게 되고 알코올 농도가 희석돼 위장에 부담도 적고 간에서 알코올 분해를 더 용이하게 한다. 소변으로 알코올이 몸 밖으로 많이 빠져 나가게 된다. 알코올 분해과정 중 소모된 포도당을 보충해 주기 위해서 꿀물을 마시는 것도 도움이 된다.
,간질환,"주제: 간질환\n 내용: 술은 약이 될 수도 있고 독이 될 수도 있다고 말한다. 술은 혈액순환을 돕고 근심을 잊게 해주는 좋은 면도 있지만 과음을 하게 되면 간질환 외에도 치매, 뇌병증, 확장성 심근증, 췌장염, 태아기형 등 다양한 질병을 유발한다."
,신장/콩팥,"주제: 신장/콩팥\n 내용: 소아 만성콩팥병의 개요와 원인. 소아에게 만성콩팥병이 발생할 확률은 성인에 비해 상대적으로 낮습니다. 소아 만성콩팥병은 콩팥이 많이 손상되기 전까지는 증상이 잘 나타나지 않는 경우가 많습니다. 하지만 아이에게 거품뇨가 자주 보이거나, 소변의 양이 줄고 부종이 동반되는 경우, 신체 성장이 느리거나 부종이 지속되는 경우에는 반드시 만성콩팥병 가능성을 고려해야 합니다. 원인은 다양하며, 태아 시기 이상부터 학교 검진 시 혈뇨나 단백뇨가 발견되는 경우, 고혈압과 나트륨 섭취, 유전적 요인, 조산, 저체중 출산 등이 포함됩니다. 특히 만성콩팥병을 앓고 있는 아동은 염분 섭취를 제한하고, 성장기 동안에는 꾸준한 의료적 관리와 식이조절이 중요합니다. 부모와 보호자는 자녀의 신장 건강에 대해 관심을 갖고 조기 발견 및 정기 검진을 유도해야 합니다."
,신장/콩팥,"주제: 신장/콩팥\n 내용: 소아 만성콩팥병의 발생 빈도. 만성콩팥병이란 콩팥에 손상이 있어 3개월 이상 콩팥 기능이 지속적으로 떨어져 있는 상태를 말합니다. 소아에게서의 만성콩팥병 발생 빈도는 성인보다 낮지만, 최근 들어 점차 증가하는 추세입니다. 특히 비만, 고혈압, 당뇨병과 같은 성인병성 요인이 소아기에도 영향을 미치며 발생 빈도에 영향을 주고 있습니다. 통계에 따르면 2009년 기준 만 16세 미만 소아 백만 명당 약 25.2명에서 만성콩팥병이 발생하였으며, 이는 2005년에 비해 3배 이상 증가한 수치입니다. 같은 해 소아 만성콩팥병을 앓고 있는 소아는 약 104,700명으로 추정되었습니다. 이에 따라 조기 진단과 예방이 점차 더 강조되고 있습니다."
,신장/콩팥,"주제: 신장/콩팥\n 내용: 소아 만성콩팥병을 의심할 수 있는 증상. 소아 만성콩팥병이 있어도 콩팥이 많이 손상되기 전까지는 증상이 뚜렷하지 않은 경우가 많지만, 아래와 같은 증상이 있다면 의심해볼 수 있습니다. 첫째, 소변에 거품이 많거나 갑자기 거품이 많이 생기는 경우는 단백뇨의 징후일 수 있습니다. 둘째, 소변량이 평소보다 많아지거나 밤중에 자주 화장실을 가는 경우, 이는 소변 농축 기능 이상을 의심할 수 있습니다. 셋째, 얼굴이나 발, 손등에 부종이 생기고 잘 빠지지 않는 경우, 넷째, 쉽게 피로하고 식욕이 저하되는 경우, 다섯째, 물을 많이 마시는 경우 등도 중요한 단서가 될 수 있습니다. 이 외에도 만성콩팥병이 진행되면 성장 지연, 근육통, 심한 빈혈 등이 동반될 수 있으며, 이러한 증상이 지속되면 반드시 소아 신장 전문의와의 상담 및 정밀 진단이 필요합니다."
,신장/콩팥,"주제: 신장/콩팥\n 내용: 산전 초음파에서 태아 신장 이상이 발견된 경우의 대응. 산전 초음파에서 선천성 콩팥 이상이 발견되는 경우에는 단측 또는 양측 콩팥 무형성증, 단순 물혹, 단측 콩팥에 여러 개의 물혹이 있는 다낭성 콩팥병, 요관이 좁거나 요로에 막힘이 있는 경우 등 다양한 원인이 있을 수 있습니다. 특히 신장에서 방광으로 이어지는 소변의 흐름이 막히면 소변이 고여 콩팥이 부을 수 있으며, 이는 태아기 초음파에서 발견됩니다. 이러한 이상은 생후에도 정밀초음파로 재확인해야 하며, 콩팥 기능 이상이 의심될 경우 정기적인 소변검사와 혈액검사를 통해 평가가 필요합니다. 특히 이상이 양측성이거나 신장 기능에 영향을 미치는 경우에는 출생 후 즉시 소아 신장 전문의의 진료가 필요합니다."
,신장/콩팥,"주제: 신장/콩팥\n 내용: 소아 만성콩팥병의 원인. 소아 만성콩팥병의 원인은 매우 다양합니다. 콩팥은 피를 걸러 소변을 만들며, 소변은 콩팥에서 요관, 방광을 거쳐 몸 밖으로 배출됩니다. 이 흐름이 정상적으로 유지되지 않으면 콩팥에 손상이 생기게 됩니다. 주된 원인으로는 요관이 좁거나 막혀 소변이 잘 내려가지 못하는 구조적 문제(요로폐색), 방광의 기능 저하로 인해 소변이 다시 콩팥으로 역류하는 경우(방광요관역류), 태아기 발달 이상으로 인해 콩팥이 정상적으로 형성되지 않은 경우(선천성 콩팥 기형), 사구체에 직접적인 손상을 주는 질환(사구체질환) 등이 있습니다. 이 중 방광요관역류는 증상이 뚜렷하지 않아 진단이 지연되는 경우가 많습니다. 따라서 소변 이상이 지속되거나 소아가 계속 피로를 호소할 경우, 늦지 않게 신장 관련 정밀검사를 시행하는 것이 중요합니다."
,신장/콩팥,"주제: 신장/콩팥\n 내용: 소아 건강검진에서 혈뇨가 발견된 경우의 평가. 소변에서 혈액이 섞여 나오는 것을 혈뇨라고 하며, 붉거나 갈색빛을 띄는 경우를 포함해 현미경적 혈뇨도 포함됩니다. 소아에서 혈뇨가 나오는 원인은 사구체질환, 요로감염, 방광염, 요관결석 등 매우 다양합니다. 혈뇨가 반복되거나 지속되는 경우, 콩팥 기능에 영향을 줄 수 있어 주의가 필요합니다. 특히 감염 증상 없이 반복적으로 혈뇨가 나타나거나, 가족력이 있는 경우에는 신장 질환 가능성이 있습니다. 따라서 혈뇨가 건강검진에서 반복적으로 나오거나 지속되는 경우에는 반드시 소아 신장 전문의의 진료와 정밀검사가 필요합니다."
,신장/콩팥,"주제: 신장/콩팥\n 내용: 소아 단백뇨 발견 시 대처 방법. 단백뇨란 소변에서 단백질이 검출되는 상태이며, 가장 흔한 것은 ‘일시적 단백뇨’입니다. 이는 격렬한 운동이나 고열, 수분 부족 등으로 인해 일시적으로 나타날 수 있으며, 대부분 1~2주 후 재검사 시 사라지는 경우가 많습니다. 그러나 반복적으로 단백뇨가 나타나거나, 아침 첫 소변에서 단백뇨가 확인되는 경우에는 ‘기립성 단백뇨’ 또는 만성 사구체질환의 가능성을 고려해야 하며, 6개월 이상 지속되면 반드시 소아 신장 전문의의 정밀 검사를 받아야 합니다."
,신장/콩팥,"주제: 신장/콩팥\n 내용: 소아 고혈압의 기준과 관리. 소아 고혈압은 나트륨 섭취와 밀접한 관련이 있으며, 최근 평균 나트륨 섭취량이 기준치보다 높아지면서 문제가 되고 있습니다. WHO는 하루 나트륨 섭취량을 5g 이하로 권장하지만, 실제 우리나라 청소년의 평균 섭취량은 이를 초과하는 경우가 많습니다. 소아의 고혈압은 키와 체중, 성별, 연령을 기준으로 진단되며, 성장곡선에 따라 세부 기준이 정해집니다. 고혈압은 신장질환과 관련되어 있을 수 있기 때문에 소변 검사와 신장 초음파 등 추가 검사가 필요할 수 있습니다. 식습관 조절과 운동, 체중 관리 등 생활습관 개선이 가장 기본이 되며, 필요한 경우 약물 치료도 고려됩니다."
,신장/콩팥,"주제: 신장/콩팥\n 내용: 만성콩팥병 환아의 식사 관리. 소아 만성콩팥병 환자는 탄수화물과 지방 섭취는 원칙적으로 제한하지 않지만, 단백질 섭취는 하루 필요량만큼만 유지해야 합니다. 콩팥기능이 떨어져 노폐물이 쌓이면 혈액 중 요소 질소가 높아지고, 단백질이 과다 섭취되면 체내 부담이 증가합니다. 보통 단백질은 체중 kg당 하루 1g 이하로 제한하며, 70~80% 이상은 동물성 단백질(달걀, 우유 등)로 공급하는 것이 좋습니다. 또한, 고칼륨혈증이 있는 경우에는 칼륨이 많은 음식(채소, 과일 등)의 섭취를 제한해야 하고, 고인산혈증이 있는 경우에는 인이 많은 음식(유제품, 가공식품 등)도 조절이 필요합니다. 비타민 D, 칼슘 보충은 필요한 경우에만 이뤄지며, 정기적인 검사를 통해 영양 상태를 관리해야 합니다."
,신장/콩팥,"주제: 신장/콩팥\n 내용: 만성콩팥병 환아가 조심해야 할 약물. 만성콩팥병이 있는 소아는 약물 복용 시 신장에 부담을 줄 수 있으므로 반드시 의사에게 알리고 주의해야 합니다. 예를 들어, 진통소염제(NSAIDs), 일부 항생제(아미노글리코사이드계), 조영제, 비타민 A 고용량 등은 콩팥에 해를 줄 수 있어 사용 시 주의가 필요합니다. 조영제를 사용하는 CT, MRI 촬영 시 신장에 부담을 줄 수 있으므로 검사를 시행하기 전 의료진과 사전 상의가 필요합니다. 또한, 감기약, 감기시럽, 일부 건강기능식품, 생약제 등도 무심코 복용할 경우 신장에 부담이 될 수 있으므로, 모든 약물은 의사와 상의 후 복용해야 합니다."
,신장/콩팥,"주제: 신장/콩팥\n 내용: 만성콩팥병 환아의 성장 문제. 단백질 제한과 만성질환 자체로 인해 만성콩팥병 환아는 성장 속도가 느려질 수 있습니다. 특히, 만성콩팥병이 장기화되면 성장호르몬의 기능이 저하되며, 사춘기 전후 성장판이 닫히기 전까지 키 성장에 악영향을 줍니다. 키가 -2 표준편차 미만인 경우에는 성장호르몬 투여를 고려할 수 있으며, 만성콩팥병 환아의 약 73~87%는 성인이 되었을 때 최종 신장이 또래에 비해 낮은 경향을 보입니다. 성장 장애 예방을 위해서는 영양 상태를 정기적으로 평가하고, 필요 시 성장호르몬 치료, 영양 지원, 대사 조절 등의 적극적인 개입이 필요합니다."
,신장/콩팥,"주제: 신장/콩팥\n 내용: 말기 신부전에 이른 소아의 치료. 말기 신부전은 콩팥기능이 5단계로 분류될 때 마지막 단계로, 소변 생성이 거의 불가능한 상태를 의미합니다. 이 시기에 도달한 소아는 투석 치료가 필요합니다. 투석은 혈액투석과 복막투석이 있으며, 소아에서는 복막투석이 자택에서 가능하고 혈역학적 안정성도 좋아 더 자주 시행됩니다. 복막투석은 하루 3~4번의 교환이 필요하며, 기계로 야간 동안 지속적으로 시행하는 방법도 있습니다. 혈액투석은 혈관을 통해 투석기계에 연결해 노폐물을 제거하며, 주로 일주일에 3회 시행됩니다. 장기적으로는 콩팥 기능을 대신하기 위한 신장이식이 필요하며, 투석 중에도 환자의 영양과 성장을 유지하기 위한 다학제적 관리가 필요합니다."
,신장/콩팥,"주제: 신장/콩팥\n 내용: 콩팥 기능이 나빠지면 생기는 일. 콩팥은 주먹만 한 크기의 장기로, 우리 몸의 노폐물을 걸러내고 수분과 전해질, 혈압을 조절하는 중요한 역할을 합니다. 콩팥은 소변을 통해 노폐물과 과잉 수분을 배출하며, 사구체 여과율이라는 지표를 통해 콩팥 기능의 저하 정도를 평가할 수 있습니다. 만성콩팥병은 콩팥 기능의 이상이 3개월 이상 지속되는 상태를 의미하며, 초기에는 증상이 없어 발견이 늦어지는 경우가 많습니다. 실제 사례에서는 건강검진에서 이상 소견이 발견되어 신장 기능 저하(예: 사구체 여과율 41mL/min/1.73㎡)가 진단된 경우도 있습니다."
,신장/콩팥,"주제: 신장/콩팥\n 내용: 만성콩팥병이 위험한 이유. 만성콩팥병 환자는 일반인보다 심혈관 질환과 뇌혈관 질환 발생률이 높으며, 입원율은 3배 이상, 사망률은 최대 30배까지 증가합니다. 특히 말기신부전에 이른 환자의 경우, 5년 생존율이 39.9%로 매우 낮은 수준이며, 이는 전체 암 환자의 평균 생존율인 70.4%보다도 낮습니다. 질병의 진행을 막기 위해서는 조기 진단과 생활습관 교정, 약물 치료 및 꾸준한 관리가 필수적입니다."
,신장/콩팥,"주제: 신장/콩팥\n 내용: 만성콩팥병의 조기 발견과 위험 인자. 만성콩팥병은 초기에는 증상이 없어 병이 상당히 진행된 후에야 발견되는 경우가 많습니다. 따라서 위험 인자가 있는 사람은 주기적으로 콩팥 기능 검사를 받아야 합니다. 대표적인 위험 인자로는 ① 당뇨병 및 고혈압, ② 비만, ③ 50세 이상 고령, ④ 가족력, ⑤ 심혈관 질환, ⑥ 잦은 약물 복용, ⑦ 요로감염 및 방광염 반복력 등이 있습니다. 간단한 혈액검사(eGFR)와 소변검사(단백뇨, 혈뇨)만으로도 조기 진단이 가능하므로, 정기적인 검진이 예방과 예후 개선에 매우 중요합니다."
,신장/콩팥,"주제: 신장/콩팥\n 내용: 콩팥의 주요 기능. 콩팥은 우리 몸속의 '정수기'로서, 생명 유지에 필수적인 역할을 합니다. 가. 노폐물을 걸러내고 불필요한 물질을 소변으로 배출합니다. 나. 산-염기 균형 및 체내 수분-전해질 균형을 유지하여 항상성을 지킵니다. 다. 혈압을 조절하며, 레닌-안지오텐신 시스템을 통해 혈관 긴장을 조절합니다. 라. 적혈구 생성을 돕는 호르몬인 에리스로포이에틴을 분비해 빈혈을 예방합니다. 마. 뼈 건강을 위한 칼슘-인 대사에 관여하며, 활성 비타민 D 형성을 통해 뼈를 튼튼하게 만듭니다. 이처럼 콩팥은 단순한 배설 기관을 넘어 다양한 전신 조절 기능을 수행합니다."
,신장/콩팥,"주제: 신장/콩팥\n 내용: 콩팥의 구조와 사구체의 역할. 콩팥은 어른의 주먹과 비슷한 크기의 강낭콩 모양 장기로, 척추 양 옆에 하나씩 위치합니다. 척추에서 12번째 흉추와 3번째 요추 사이에 자리 잡고 있으며, 호흡과 함께 상하로 움직입니다. 콩팥은 대동맥에서 혈액을 공급받아 노폐물과 과잉 수분을 걸러 소변을 생성하고, 만들어진 소변은 요관을 통해 방광에 저장된 후 요도로 배출됩니다. 이 과정의 핵심 구조인 사구체는 여과기의 역할을 하는 모세혈관 다발로, 혈액에서 노폐물을 걸러냅니다. 사구체에서 여과된 혈액은 세뇨관을 통해 재흡수와 분비를 거쳐 소변으로 완성되며, 이 과정을 통해 체내 항상성이 유지됩니다."
